iso3,unidad,autoridad,nivel,fecha_de_norma,url,version_archivada
ITA,Roma,"Legge 5 marzo 1977, n. 54 — supresion de festividades civiles, art. 1",4,,https://www.tuttocamere.it/files/diritto/1949_260.pdf,PENDIENTE DE ARCHIVAR
ITA,Roma,"Codice civile, art. 2109 — Periodo di riposo",4,,https://www.brocardi.it/codice-civile/libro-quinto/titolo-ii/capo-i/sezione-iii/art2109.html,PENDIENTE DE ARCHIVAR
JPN,Tokio,平成26年法律第43号 — ley de 2014 que anadio 山の日 (Día de la Montaña) con efecto desde 2016,4,2014-05-30,sin-url-archivada,PENDIENTE DE ARCHIVAR
JPN,Tokio,平成30年法律第57号 — ley de 2018 que traslado 天皇誕生日 al 23 de febrero con efecto desde 2020,4,2018-06-20,sin-url-archivada,PENDIENTE DE ARCHIVAR
JPN,Tokio,労働基準法第35条 — descanso semanal; y comentario juridico sobre la ausencia de obligacion de dar libre los 祝日 en el sector pri,4,,https://www.loi.gr.jp/law/syokuba-40/,PENDIENTE DE ARCHIVAR
NLD,Ámsterdam,"Besluit van 24 september 1990 (StCrt. 1990, 190) — designa el 5 de mayo fiesta nacional",4,,sin-url-archivada,PENDIENTE DE ARCHIVAR
NZL,Auckland,"Holidays Act 2003 (Public Act 2003 No 129), reimpreso al 1 de abril de 2016 — ss. 16, 17, 18, 19, 40, 44, 44A, 45, 45A, ",4,,https://pha.co.nz/system/files/Holidays_Act_2003.pdf,Reprinted as at 1 April 2016
NZL,Auckland,Te Ture mo te Hararei Tumatanui o te Kahui o Matariki 2022 / Te Kahui o Matariki Public Holiday Act 2022,4,2022-04-11,https://www.legislation.govt.nz/act/public/2022/0014/latest/LMS557893.html,PENDIENTE DE ARCHIVAR
PRT,Lisboa,"Lei n.º 23/2012, de 25 de junho — terceira alteracao ao Codigo do Trabalho; eliminou os quatro feriados",4,2012-06-25,https://diariodarepublica.pt/dr/detalhe/lei/23-2012-178501,PENDIENTE DE ARCHIVAR
ROU,Bucarest,"Legea nr. 176/2016 pentru modificarea alin. (1) al art. 139 din Legea nr. 53/2003 — anade el 24 de enero, Ziua Unirii Pr",4,2016-10-13,https://legeaz.net/monitorul-oficial-808-2016/legea-176-2016-modificare-codul-muncii-zile-sarbatoare-legala,PENDIENTE DE ARCHIVAR
ROU,Bucarest,Legea nr. 64/2018 pentru completarea alin. (1) al art. 139 din Legea nr. 53/2003 — anade Vinerea Mare,4,2018-03-13,https://legeaz.net/monitorul-oficial-226-2018/lege-64-2018-completare-art-139-codul-muncii-vinerea-mare,PENDIENTE DE ARCHIVAR
ROU,Bucarest,Legea nr. 52/2023 pentru completarea alin. (1) al art. 139 din Legea nr. 53/2003 — anade el 6 y el 7 de enero,4,2023-03-06,https://legislatie.just.ro/Public/DetaliiDocument/265498,PENDIENTE DE ARCHIVAR
THA,Bangkok,"Novelas de la Labour Protection Act: No. 6 B.E. 2560 (2017), No. 7 B.E. 2562 (2019), No. 8 B.E. 2566 (2023)",4,,https://ilawasia.com/blogs/labour-protection-act-thailand,PENDIENTE DE ARCHIVAR
USA,Nueva York,Public Law 117-17 (17 de junio de 2021) — Juneteenth National Independence Day Act,4,,sin-url-archivada,PENDIENTE DE ARCHIVAR
BOL,Santa Cruz,Decreto Supremo 5521 - agenda de feriados de la gestion 2026,5,,sin-url-archivada,PENDIENTE DE ARCHIVAR
BRA,São Paulo,"Lei estadual paulista 9.497/1997 (data magna do Estado, 9 de julho) y ley municipal de Sao Paulo (aniversario da cidade,",5,,sin-url-archivada,PENDIENTE DE ARCHIVAR
CZE,Praga,"Zakon c. 359/2015 Sb., novela del zakon 245/2000 Sb. — anade Velky patek como ostatni svatek",5,,https://cs.wikipedia.org/wiki/Velk%C3%BD_p%C3%A1tek,PENDIENTE DE ARCHIVAR
ECU,Guayaquil,"Feriado local por la fundacion de Guayaquil, 25 de julio",5,,sin-url-archivada,PENDIENTE DE ARCHIVAR
FRA,París,"Retirada de la propuesta de suprimir dos jours feries en el presupuesto 2026 (anuncio del Primer Ministro, 13-sep-2025)",5,,https://www.elite-irp.fr/suppression-jours-feries/,PENDIENTE DE ARCHIVAR
PRY,Asunción,Decreto N.º 6215/2026 — traslada el feriado del 20 de junio de 2026 al lunes 22,5,2026-06-09,https://grupovierci.brightspotcdn.com/39/cd/808fd5cf4b2a91e60a5b066dcbd0/decreto-6215-traslado-feriado-20-al-22-de-junio.pdf,PENDIENTE DE ARCHIVAR
THA,Bangkok,Resoluciones del Consejo de Ministros sobre vanyut ratchakan (feriados oficiales) y lista de feriados de instituciones f,5,,https://www.bangkokpost.com/thailand/general/3132730/thailand-declares-5day-new-year-holiday-to-boost-tourism-economy,PENDIENTE DE ARCHIVAR
CHL,Santiago,Ley 2.977 de 1915 y sus modificatorias - fija los días feriados; Ley 19.973 (feriados irrenunciables); Ley 20.148 (16 de,6,,https://www.feriadoschilenos.cl/,PENDIENTE DE ARCHIVAR
USA,Nueva York,Derecho del estado y de la ciudad de Nueva York en materia de vacaciones y feriados,6,,sin-url-archivada,PENDIENTE DE ARCHIVAR
